Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
30,3.4270,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
31,3.5370,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
32,3.6500,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
33,3.7600,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
34,3.8700,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
35,3.9800,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
36,4.0980,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
37,4.2090,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
38,4.3220,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
39,4.4310,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
40,4.5420,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
41,4.6510,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
42,4.7610,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
43,4.8700,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
44,4.9790,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
45,5.0900,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
46,5.1990,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
47,5.3090,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
48,5.4190,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
49,5.5280,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
50,5.6380,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
51,5.7480,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
52,5.8570,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
53,5.9660,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
54,6.0750,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
55,6.1840,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
56,6.2950,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
57,6.4050,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
58,6.5150,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
59,6.6240,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
60,6.7330,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
61,6.8430,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
62,6.9520,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
63,7.0620,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
64,7.1720,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
65,7.2810,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
66,7.3910,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
67,7.5000,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
68,7.6100,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
69,7.7200,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
70,7.8290,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
71,7.9380,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
72,8.0480,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
73,8.1570,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
74,8.2660,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
75,8.3750,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
76,8.4850,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
77,8.5950,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
78,8.7040,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
79,8.8140,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
80,8.9230,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
81,9.0320,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
82,9.1430,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
83,9.2530,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
84,9.3620,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
85,9.4720,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
86,9.5830,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
87,9.6920,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
88,9.8030,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
89,9.9130,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
90,10.0240,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
91,10.1330,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
92,10.2440,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
93,10.3540,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
94,10.4640,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
95,10.5740,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
96,10.6830,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
97,10.7930,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
98,10.9030,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
99,11.0130,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
100,11.1230,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
101,11.2320,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
102,11.3440,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
103,11.4520,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
104,11.5620,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
105,11.6720,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
106,11.7820,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
107,11.8910,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
108,12.0010,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
109,12.1110,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
110,12.2220,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
111,12.3310,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
112,12.4410,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
113,12.5500,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
114,12.6600,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
115,12.7690,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
116,12.8790,2340000104448.0,1.0,0.0,1500.0,1100.0,181000.0,100000.0,10000.0,0.0,0.009972029365599155,0.9399999976158142,0.9399999976158142,0.30000001192092896,0.20000000298023224,1.0,0.0,1683.0,1235.0,
