Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
191,22341.9050,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
192,22401.7490,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
193,22460.9190,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
194,22515.8230,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
195,22574.8500,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
196,22632.5320,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
197,22691.9710,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
198,22750.3900,3.55e+12,1.0,0.0,3322.798719778881,1924.517128738204,1.31e+05,194761.61066068738,18647.094610345983,0.0,1.3887208194570731e-06,0.6330454338280123,0.6888049882480256,0.6082736410400402,0.32694472417106785,1.441383050846662,0.0,1683.0,1235.0,
199,22804.9280,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
200,22870.8160,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
201,22927.1230,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
202,22987.6080,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
203,23044.3740,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
204,23104.7490,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
205,23159.8950,3.52e+12,1.0,0.0,3315.277670496317,1918.6881724372379,1.31e+05,195075.42271821373,18492.0084552006,0.0,1.3873836763540061e-06,0.6312440501173071,0.6873677350049396,0.6082199536218336,0.3290390469439347,1.4393944331336623,0.0,1683.0,1235.0,
206,23218.4410,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
207,23278.1080,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
208,23339.1850,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
209,23399.1650,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
210,23459.4860,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
211,23516.7730,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
212,23575.4530,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
213,23637.4990,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
214,23696.8730,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
215,23756.2950,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
216,23814.6210,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
217,23874.8060,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
218,23932.3900,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
219,23994.5840,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
220,24054.4220,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
221,24110.3080,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
222,24172.4900,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
223,24231.5570,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
224,24292.2060,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
225,24350.7100,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
226,24408.1630,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
227,24470.9210,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
228,24532.4964,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
229,24591.0489,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
230,24648.8392,3.50e+12,1.0,0.0,3312.049588230948,1913.0591713467334,1.30e+05,195057.50814258328,18412.983472167616,0.0,1.3845465065377818e-06,0.629671644495926,0.6862466551412119,0.608169366126516,0.3302828867725188,1.44019760267378,0.0,1683.0,1235.0,
231,24707.4238,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
232,24764.2459,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
233,24825.5091,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
234,24886.3972,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
235,24944.8890,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
236,25005.6711,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
237,25062.4698,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
238,25123.6409,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
239,25183.0258,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
240,25244.6010,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
241,25302.7808,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
242,25361.9757,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
243,25418.6060,3.56e+12,1.0,0.0,3322.605042807916,1926.3951366931947,1.30e+05,194707.4131136359,18588.860434821807,0.0,1.3840645149161329e-06,0.6300052758603171,0.6863263999832998,0.609439335567,0.3278350694267772,1.438740006305458,0.0,1683.0,1235.0,
244,25478.2260,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
245,25533.6460,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
246,25591.9030,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
247,25651.4020,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
248,25708.4980,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
249,25767.8660,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
250,25822.5510,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
251,25882.0070,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
252,25944.5640,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
253,26003.7430,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
254,26065.6820,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
255,26123.8910,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
256,26179.5040,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
257,26240.8970,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
258,26299.8180,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
259,26357.5100,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
260,26422.6970,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
261,26492.8120,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
262,26551.1630,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
263,26607.0720,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
264,26666.9770,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
265,26726.8730,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
266,26788.5720,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
267,26849.5010,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
268,26908.7860,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
269,26969.6730,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
270,27027.3110,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
271,27086.6390,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
272,27149.7390,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
273,27210.4480,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
274,27269.6880,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
275,27325.9020,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
276,27384.0290,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
277,27445.0740,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
278,27502.5110,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
279,27557.8440,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
280,27618.7120,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
281,27677.5310,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
282,27738.6060,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
283,27794.8520,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
284,27856.7550,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
285,27917.9350,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
286,27979.1340,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
287,28043.8370,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
288,28099.6600,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
289,28162.8650,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
290,28221.3150,3.53e+12,1.0,0.0,3315.8917834280146,1918.9011461745843,1.30e+05,194736.95522008027,18393.42562053012,0.0,1.3802921541278294e-06,0.628558428933501,0.6850362177210496,0.6089258367379977,0.3294843303014725,1.4389648306372367,0.0,1683.0,1235.0,
