Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
9,944.8616,2.39e+12,1.0,1427.5898779385525,1.76e+05,871407.3264708237,1474.0173431579974,9.88656396605357e-05,0.8573533324099117,0.2953998501968228,1.0964244342903258,0.0,1189.37,
10,1037.9666,2.51e+12,1.0,1463.3783627793905,1.77e+05,890322.5568951849,1368.0208686010642,8.576165995809054e-05,0.8771634803230184,0.2965259057722852,1.022266541279866,0.0,1189.37,
11,1120.8040,2.84e+12,1.0,1526.8700316278532,1.78e+05,931932.1797191789,1127.843329021684,6.683981670268741e-05,0.9166413658239327,0.2959375042530594,0.878502999619551,0.0,1189.37,
12,1206.0110,2.92e+12,1.0,1534.4886227033699,1.79e+05,939075.483800184,1092.9663877407788,5.922819230791727e-05,0.920692076144654,0.29345000175859526,0.8721644605884364,0.0,1189.37,
13,1285.0880,2.93e+12,1.0,1536.382702558938,1.79e+05,941075.2022602452,1096.319995571493,5.422017508919426e-05,0.9220614313036297,0.29457404154172695,0.8669401112857056,0.0,1189.37,
14,1364.9157,2.96e+12,1.0,1536.8754163631165,1.79e+05,943154.7910724295,1091.8049229839419,5.135647756977999e-05,0.9226201782528182,0.2946068625599881,0.8674994512629003,0.0,1189.37,
15,1457.7941,2.95e+12,1.0,1539.91866314683,1.79e+05,944858.7471739062,1100.6420041423967,5.016260322169429e-05,0.9247518252540605,0.29419240719597795,0.852008068911539,0.0,1189.37,
16,1554.8582,2.98e+12,1.0,1537.451835164158,1.79e+05,944531.0970558377,1089.7225339968813,4.9908377675481645e-05,0.9232064652513094,0.29371757896461625,0.8679209113044957,0.0,1189.37,
17,1639.7275,3.01e+12,1.0,1537.8101533605477,1.79e+05,944102.7527913225,1082.5293418117608,4.8685361912669184e-05,0.9233039036442613,0.2921715645002737,0.8819850800434532,0.0,1189.37,
18,1725.0469,3.06e+12,1.0,1538.1765463797346,1.79e+05,944724.380290031,1062.2783902340204,4.740452519156246e-05,0.9243147922022023,0.29107258090420396,0.8889321624443626,0.0,1189.37,
19,1805.2615,3.24e+12,1.0,1539.0578387477044,1.79e+05,944309.2356725347,1012.5041286382664,4.574157128922873e-05,0.9235752092697193,0.28844164204012046,0.9568584683337796,0.0,1189.37,
20,1885.5587,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
21,1976.0814,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
22,2077.1887,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
23,2177.6373,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
24,2279.7496,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
25,2382.9816,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
26,2480.5738,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
27,2586.1714,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
28,2685.7078,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
29,2787.7863,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
30,2890.2834,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
31,2992.0922,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
32,3094.5238,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
33,3195.7980,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
34,3296.8742,1.38e+12,1.0,1301.9430853975678,1.72e+05,773481.8596166505,960.709616962373,4.120876264712464e-05,0.7568905941695434,0.23341289425586897,1.3903599325261031,0.0,1189.37,
35,3398.8874,2.94e+12,1.0,1480.4211849467783,1.78e+05,904509.0938679468,976.4114575882359,4.11072967482877e-05,0.8834194602323717,0.2702754900937818,1.1570114622292431,0.0,1189.37,
36,3495.4740,2.91e+12,1.0,1487.4077324631057,1.78e+05,908899.75323144,976.2557384991298,4.016443579926612e-05,0.8868876878732429,0.27166176626813837,1.1378333390206348,0.0,1189.37,
37,3601.7129,2.85e+12,1.0,1475.9150253130701,1.78e+05,901385.2281560508,960.6492676224814,3.88766310553505e-05,0.8798696271887134,0.2686332510354904,1.1792226263384324,0.0,1189.37,
38,3701.0503,2.86e+12,1.0,1488.805741704231,1.78e+05,907829.9650779829,968.9842904824845,3.689560210439792e-05,0.8876964324442134,0.2695691619087591,1.1617484023279365,0.0,1189.37,
39,3799.7834,2.74e+12,1.0,1489.7500435509323,1.78e+05,906986.8137723524,940.6460596203594,3.5526438245040326e-05,0.887138898587526,0.265863401729297,1.2213210987836247,0.0,1189.37,
40,3901.4599,2.72e+12,1.0,1493.3790861303169,1.78e+05,908689.4455042783,947.8953232708698,3.53192871620633e-05,0.8889935793217718,0.2662083607211875,1.2224147656471176,0.0,1189.37,
41,3999.9426,2.71e+12,1.0,1494.4992205339288,1.78e+05,909083.32553052,950.6630680509197,3.5176574033497585e-05,0.889363966078188,0.2666510935317249,1.2149460440763507,0.0,1189.37,
42,4090.8873,2.72e+12,1.0,1499.6412349483287,1.78e+05,912544.7108819924,952.1468405350817,3.512162109928213e-05,0.8929101035958266,0.2673260302648616,1.2126893007345303,0.0,1189.37,
43,4182.5089,2.68e+12,1.0,1494.9696790833227,1.78e+05,909175.2314313452,955.4664211003651,3.4988334244295054e-05,0.8899670752352818,0.26674333101955283,1.1990246404763347,0.0,1189.37,
44,4274.0710,2.66e+12,1.0,1496.8190050014628,1.78e+05,910350.1902314047,951.2761496785893,3.493433815120387e-05,0.8913083848001511,0.2663464325291344,1.203740008305551,0.0,1189.37,
45,4358.6070,2.63e+12,1.0,1494.6003271004633,1.78e+05,908743.4416724202,952.3201593644287,3.489544730917784e-05,0.8899020718831931,0.26613091903416475,1.2000187192056804,0.0,1189.37,
46,4448.4637,2.58e+12,1.0,1479.3301448044554,1.77e+05,897247.4028079091,949.6307517439293,3.4836659047394596e-05,0.8786371601356928,0.26264988850922977,1.1991570145855825,0.0,1189.37,
47,4542.2226,2.55e+12,1.0,1475.382985331532,1.77e+05,894903.3085971933,947.2809276537844,3.461820053565655e-05,0.8760341224630114,0.26212539362124787,1.1881945736503066,0.0,1189.37,
48,4625.6141,2.50e+12,1.0,1470.5587109492558,1.77e+05,891536.5149702085,950.645304187007,3.447578299033156e-05,0.8727806825439803,0.2611793646736792,1.222305983459623,0.0,1189.37,
49,4716.9948,2.45e+12,1.0,1474.1382194470862,1.77e+05,894207.1259696463,948.4111502962649,3.429231036388214e-05,0.8756350333700622,0.26183233289693175,1.2082904004494395,0.0,1189.37,
50,4812.8001,2.42e+12,1.0,1476.9805809238014,1.77e+05,896394.7823425236,947.7412016380024,3.4199012011811856e-05,0.8777372730392563,0.2623443401605893,1.2078214838496244,0.0,1189.37,
51,4908.0128,2.41e+12,1.0,1474.8013886444942,1.77e+05,894778.3220527027,945.7401305515403,3.414968426039821e-05,0.8760299205789214,0.26180266214033365,1.1959537542666503,0.0,1189.37,
52,4993.9449,2.38e+12,1.0,1469.344007051041,1.77e+05,891346.8987948728,944.9380696377877,3.406298806399396e-05,0.872506424796219,0.2609152232628069,1.2086949039113368,0.0,1189.37,
53,5074.7273,2.35e+12,1.0,1472.3962048996586,1.77e+05,893031.8357006776,943.666166967392,3.401061393893766e-05,0.8743544459228071,0.26136948169747254,1.179479431177132,0.0,1189.37,
54,5163.4616,2.31e+12,1.0,1470.9264996475977,1.77e+05,891964.0566075897,943.7753881314345,3.3937477114867034e-05,0.8733628216310579,0.26129625325691475,1.1655434412738637,0.0,1189.37,
55,5247.7344,2.29e+12,1.0,1475.3154281196744,1.77e+05,894842.026772503,945.5331709316779,3.39025285341982e-05,0.8764660414987322,0.26237806384450296,1.1454747329555506,0.0,1189.37,
56,5329.1312,2.26e+12,1.0,1473.7608445750147,1.77e+05,893920.9997663639,951.8833493897054,3.376147285287405e-05,0.8758205800228593,0.2626686365431836,1.1587880261946668,0.0,1189.37,
57,5416.8467,2.27e+12,1.0,1476.9070543752769,1.77e+05,896191.2105251474,952.9920725928114,3.373713247934075e-05,0.8780914805194591,0.2632860523100276,1.1647993890975397,0.0,1189.37,
58,5505.7095,2.26e+12,1.0,1474.1178830772585,1.77e+05,894365.6255044211,953.1518185917395,3.370840313619034e-05,0.8762392000010859,0.26281499653550044,1.169703809086642,0.0,1189.37,
59,5599.4637,2.23e+12,1.0,1472.5291120478926,1.77e+05,893402.4182105374,954.8723138770347,3.36691392303219e-05,0.8753026986643656,0.2626947510569484,1.1713683694359747,0.0,1189.37,
60,5695.2572,2.23e+12,1.0,1471.1817222491277,1.76e+05,892444.4893905323,954.6335039203183,3.3657798523589936e-05,0.8742818907032928,0.26238540497717444,1.1706295100946233,0.0,1189.37,
61,5788.8184,2.22e+12,1.0,1471.8791315894132,1.76e+05,893047.9864234461,956.7681678439851,3.3638040996731325e-05,0.874863829601281,0.2626296696415483,1.1763531971947951,0.0,1189.37,
62,5884.1186,2.21e+12,1.0,1473.4101765182172,1.76e+05,894098.1175721206,956.9182577569709,3.361517144683274e-05,0.8759053453623462,0.2629044095944764,1.1705610707439504,0.0,1189.37,
63,5979.4274,2.21e+12,1.0,1478.86136349873,1.77e+05,897769.4802350627,956.8466496386029,3.3597373400515325e-05,0.8796216104981354,0.2638846911922835,1.1571781588827883,0.0,1189.37,
64,6068.9181,2.21e+12,1.0,1478.9394264508649,1.77e+05,897921.7524509482,957.4930727772185,3.357753685936929e-05,0.8797860416684635,0.2639744973842241,1.166628976332583,0.0,1189.37,
65,6156.5766,2.19e+12,1.0,1487.1045428834614,1.77e+05,903592.6221177971,960.4778327517168,3.353892690950526e-05,0.8854798877949415,0.2656262236866622,1.1550915508294528,0.0,1189.37,
66,6250.5637,2.19e+12,1.0,1486.1479106100437,1.77e+05,902994.5334931975,960.6391426748261,3.3514973336038814e-05,0.884891778170944,0.2654966846358606,1.1620866367119982,0.0,1189.37,
67,6349.8080,2.17e+12,1.0,1488.5705424255193,1.77e+05,904750.2203739514,962.2382597659143,3.3494835157214843e-05,0.8866729665261648,0.26607110931923583,1.163911057459642,0.0,1189.37,
68,6445.3422,2.17e+12,1.0,1488.5705424255193,1.77e+05,904750.2203739514,962.2382597659143,3.3494835157214843e-05,0.8866729665261648,0.26607110931923583,1.163911057459642,0.0,1189.37,
69,6545.0603,2.17e+12,1.0,1487.4577394434832,1.77e+05,903958.1084033983,962.00543409378,3.349413016508054e-05,0.8859012973642907,0.2658174930367547,1.1548159015415098,0.0,1189.37,
70,6640.4142,2.17e+12,1.0,1487.0729721371576,1.77e+05,903703.0982123539,962.068103159346,3.3486296179255544e-05,0.8856543333001201,0.2657359566065629,1.1483241760307585,0.0,1189.37,
71,6733.6990,2.17e+12,1.0,1484.2233992719775,1.77e+05,901710.4611104638,961.2960256795625,3.3471063821226866e-05,0.883688058576035,0.2650772591814848,1.1217487486989475,0.0,1189.37,
72,6824.6651,2.15e+12,1.0,1474.8874684336515,1.76e+05,895178.0597580089,959.0198517587773,3.3444178124839437e-05,0.877247518281862,0.2628771562013542,1.0200211408374893,0.0,1189.37,
73,6927.0563,2.15e+12,1.0,1475.1857435597026,1.76e+05,895378.223262758,958.9750864407301,3.344348770959623e-05,0.8774342919853144,0.2629295186936699,1.0213919547678905,0.0,1189.37,
74,7030.9873,2.16e+12,1.0,1474.877790258823,1.76e+05,895142.8839173391,958.8428212348167,3.34426495356845e-05,0.8772035852429481,0.2628654375580121,1.0220047152242246,0.0,1189.37,
75,7134.3409,2.14e+12,1.0,1472.57352903647,1.76e+05,893349.6078339859,958.7954061121736,3.33906678906672e-05,0.8755683677143258,0.2623385864429763,0.9737225793653863,0.0,1189.37,
76,7229.1565,2.13e+12,1.0,1465.9671149354747,1.76e+05,888104.1317956578,957.5992959722394,3.3319576496223464e-05,0.8706971145123374,0.26082607626906984,0.8645508025041981,0.0,1189.37,
77,7330.5565,2.12e+12,1.0,1466.509817210657,1.76e+05,888586.527457418,957.743759353687,3.331415129570363e-05,0.8711397182517584,0.2609436502524958,0.8718926482010032,0.0,1189.37,
78,7429.3393,2.12e+12,1.0,1465.514844752401,1.76e+05,887790.6888875498,957.5426011804141,3.3310903532100204e-05,0.8703933595673312,0.2607277619244344,0.8599813715116047,0.0,1189.37,
79,7528.6939,2.12e+12,1.0,1465.7831810892194,1.76e+05,888006.2670848498,957.60478181126,3.330816604718465e-05,0.8705913748008965,0.2608019762672006,0.865177367643845,0.0,1189.37,
80,7630.5739,2.13e+12,1.0,1464.3490194402489,1.76e+05,887036.3033722315,956.4883979263898,3.32877002981419e-05,0.8695709470624062,0.26045600593244983,0.8636581903075851,0.0,1189.37,
81,7730.7026,2.13e+12,1.0,1464.3490194402489,1.76e+05,887036.3033722315,956.4883979263898,3.32877002981419e-05,0.8695709470624062,0.26045600593244983,0.8636581903075851,0.0,1189.37,
82,7822.2341,2.15e+12,1.0,1453.7378412011417,1.76e+05,879490.5541007805,948.6236352693602,3.325379345870999e-05,0.8618103998954619,0.25782823530275356,0.791849528056721,0.0,1189.37,
83,7920.9110,2.15e+12,1.0,1453.7378412011417,1.76e+05,879490.5541007805,948.6236352693602,3.325379345870999e-05,0.8618103998954619,0.25782823530275356,0.791849528056721,0.0,1189.37,
84,8019.0557,2.14e+12,1.0,1453.7104431113476,1.76e+05,879390.4851313847,948.6941657242046,3.3242742981632704e-05,0.8617529168188589,0.2578073465239988,0.7748446192399114,0.0,1189.37,
85,8112.1091,2.14e+12,1.0,1453.7104431113476,1.76e+05,879390.4851313847,948.6941657242046,3.3242742981632704e-05,0.8617529168188589,0.2578073465239988,0.7748446192399114,0.0,1189.37,
86,8206.4140,2.14e+12,1.0,1453.7104431113476,1.76e+05,879390.4851313847,948.6941657242046,3.3242742981632704e-05,0.8617529168188589,0.2578073465239988,0.7748446192399114,0.0,1189.37,
87,8307.8529,2.14e+12,1.0,1453.8724671205723,1.76e+05,879500.3264025773,948.9303199668368,3.322399145731515e-05,0.8619120916805243,0.2578578758911526,0.7773106155833416,0.0,1189.37,
88,8410.0036,2.13e+12,1.0,1454.0630711463998,1.76e+05,879474.6462513334,949.2927024193739,3.3196348143848025e-05,0.8620308406202954,0.25787194842069106,0.7413604815577783,0.0,1189.37,
89,8509.9847,2.11e+12,1.0,1454.6766343607528,1.76e+05,879820.1625712878,949.8332521444868,3.31819961853154e-05,0.8625328499157436,0.25802256289911746,0.7316549173121851,0.0,1189.37,
90,8608.3996,2.11e+12,1.0,1454.6766343607528,1.76e+05,879820.1625712878,949.8332521444868,3.31819961853154e-05,0.8625328499157436,0.25802256289911746,0.7316549173121851,0.0,1189.37,
91,8713.3398,2.11e+12,1.0,1454.4730266847325,1.76e+05,879675.6949771817,949.6903090033725,3.318100981323979e-05,0.8623879999587512,0.25797837148976693,0.732917093449359,0.0,1189.37,
92,8809.5754,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
93,8913.2683,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
94,9012.7462,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
95,9109.6224,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
96,9215.0465,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
97,9311.5129,2.11e+12,1.0,1454.477128230751,1.76e+05,879662.4343691411,949.7277865295505,3.317915724553131e-05,0.8623953203691612,0.25798017221604846,0.730506528836949,0.0,1189.37,
98,9410.9398,2.12e+12,1.0,1455.1166918382337,1.76e+05,880097.4310097406,949.7777641522582,3.317304882679026e-05,0.8628070683841971,0.2581012717629952,0.7445753304023504,0.0,1189.37,
99,9512.5987,2.12e+12,1.0,1455.1166918382337,1.76e+05,880097.4310097406,949.7777641522582,3.317304882679026e-05,0.8628070683841971,0.2581012717629952,0.7445753304023504,0.0,1189.37,
100,9614.2577,2.12e+12,1.0,1455.1166918382337,1.76e+05,880097.4310097406,949.7777641522582,3.317304882679026e-05,0.8628070683841971,0.2581012717629952,0.7445753304023504,0.0,1189.37,
101,9714.0275,2.12e+12,1.0,1454.7980178149419,1.76e+05,879867.7193595662,949.6101772905613,3.317183848832105e-05,0.8625612926413733,0.25802702577393166,0.7433910879413398,0.0,1189.37,
102,9806.3265,2.12e+12,1.0,1454.7980178149419,1.76e+05,879867.7193595662,949.6101772905613,3.317183848832105e-05,0.8625612926413733,0.25802702577393166,0.7433910879413398,0.0,1189.37,
103,9902.0917,2.12e+12,1.0,1454.7682797378025,1.76e+05,879869.6803642921,949.6535009759281,3.317124947396389e-05,0.8625685282197405,0.2580303365971027,0.741856111194037,0.0,1189.37,
104,9998.4842,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
105,10102.9632,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
106,10203.3964,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
107,10301.6619,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
108,10404.6340,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
109,10503.3846,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
110,10601.1275,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
111,10701.4389,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
112,10797.5927,2.12e+12,1.0,1454.484220175762,1.76e+05,879685.1917921186,949.4717165528032,3.3165779039039534e-05,0.8623645879781392,0.2579718854764567,0.738857555442404,0.0,1189.37,
113,10892.8833,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
114,10989.5633,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
115,11087.1018,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
116,11183.9394,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
117,11282.3774,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
118,11376.0759,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
119,11468.1424,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
120,11563.7350,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
121,11657.6461,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
122,11758.6258,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
123,11855.6675,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
124,11952.0303,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
125,12051.8796,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
126,12149.9699,2.12e+12,1.0,1454.713901877777,1.76e+05,879826.3199178718,949.5507367087127,3.316033705718888e-05,0.8625196318936923,0.25801693340058196,0.7367314810620506,0.0,1189.37,
127,12248.5954,2.12e+12,1.0,1454.3819764248374,1.76e+05,879590.8486462703,949.444412763459,3.315608308792708e-05,0.8622723945792204,0.25792646719675516,0.7302534519488297,0.0,1189.37,
128,12347.9765,2.12e+12,1.0,1454.3819764248374,1.76e+05,879590.8486462703,949.444412763459,3.315608308792708e-05,0.8622723945792204,0.25792646719675516,0.7302534519488297,0.0,1189.37,
129,12442.1873,2.11e+12,1.0,1454.4825480597633,1.76e+05,879633.2297475034,949.5879938366877,3.31527283067862e-05,0.8623327879390094,0.25794443307940873,0.7307408424215391,0.0,1189.37,
130,12534.2171,2.11e+12,1.0,1454.3030331082155,1.76e+05,879505.9571082899,949.5697291909223,3.314972712075556e-05,0.8622074016551293,0.2579149354519969,0.7310995960090798,0.0,1189.37,
131,12627.7206,2.11e+12,1.0,1454.5312165331316,1.76e+05,879636.3455655088,949.8041652635168,3.31484300075922e-05,0.8623602186056487,0.2579583844469865,0.7318132297197135,0.0,1189.37,
132,12717.2094,2.10e+12,1.0,1454.6903260131976,1.76e+05,879675.3392077512,950.1391921332302,3.314206102472415e-05,0.8624490599873343,0.25798984001784353,0.732004715534277,0.0,1189.37,
133,12809.2974,2.10e+12,1.0,1454.6195933373083,1.76e+05,879556.9201279061,950.2585164028183,3.313428567299371e-05,0.8623546672647212,0.25794352255481356,0.7308734547582783,0.0,1189.37,
134,12902.6136,2.09e+12,1.0,1454.8638659249036,1.76e+05,879634.0020380763,950.6425652196342,3.313033487250424e-05,0.8624884650156963,0.2579845404975799,0.7313178250196033,0.0,1189.37,
135,12997.8449,2.09e+12,1.0,1455.062983805491,1.76e+05,879740.270943362,950.7941368890606,3.312893166539111e-05,0.86261671112592,0.2580153290155054,0.7316977325654346,0.0,1189.37,
136,13079.2428,2.09e+12,1.0,1455.1817338636868,1.76e+05,879887.4565340404,950.3842269518825,3.3123112970769364e-05,0.8627247971234762,0.2580378929970739,0.7317977744137012,0.0,1189.37,
137,13160.2253,2.09e+12,1.0,1456.1953185031173,1.76e+05,880552.1552988212,950.1675660679491,3.309874573236615e-05,0.8634258424069852,0.25820796752604647,0.7309215816671657,0.0,1189.37,
138,13243.6152,2.07e+12,1.0,1461.0641063620656,1.76e+05,883936.1290671777,948.4565730534132,3.302325040728899e-05,0.8668683889028068,0.25904187151532265,0.7310691321913803,0.0,1189.37,
