Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
-1,0,50154759640.61152,1.0,2184.9996555679654,140286.36834068107,815081.4967303551,1083.0810723586933,0.001811507723691239,0.7612269943209057,0.19702279779638965,0.7649203528247134,0.0,1180.0,
-1,0,54334556255.72262,1.0,2112.929242135337,153623.4857523556,909236.3566307379,862.3865863679625,0.0019031461629955594,0.8047323294854756,0.2209895258004333,0.8817076907042672,0.0,1180.0,
-1,0,43954709095.7989,1.0,2574.5156586401617,155388.5839513689,763359.8478652306,1041.9245365157958,0.0019722173370261254,0.8846109020864982,0.23697959301250887,0.7883007218277897,0.0,1180.0,
-1,0,52974680567.22455,1.0,2405.459680725079,142853.38238436458,880642.1943877381,1002.8506022582799,0.002006024445242287,0.8583540577510627,0.2356074567966177,1.0861853702649809,0.0,1180.0,
-1,0,47368200982.4813,1.0,2502.6783285730567,158522.09501003218,891155.732221499,970.0011730187737,0.0020142748251606576,0.9940227947896141,0.1797149284586742,0.9027028599102411,0.0,1180.0,
-1,0,40863100356.39473,1.0,1864.6721141434427,162515.13088230556,753689.441022774,960.6865122386571,0.002195365603329513,0.8788964892280112,0.2331880256368538,0.7861848744740826,0.0,1180.0,
-1,0,52676830983.44761,1.0,2636.659522739409,153832.57090379353,733713.3113671124,1085.7049048022072,0.0023580822718638934,0.8365685720251917,0.19675613551023935,0.9425113237160574,0.0,1180.0,
-1,0,52368205209.69681,1.0,2539.8027134243803,135090.56119358144,886754.2606112848,1157.1504994734257,0.002450850425466253,0.7928682175383738,0.22206517757859967,0.7930097131147514,0.0,1180.0,
-1,0,42061612433.19852,1.0,2536.7346497238414,136964.40021067552,797928.116055521,1121.6990383769241,0.0025051325086092335,0.8072594181610867,0.18837649767329245,0.8580668993862146,0.0,1180.0,
-1,0,43534514558.11302,1.0,1882.6389467180647,161003.37532684507,850219.1637045369,1085.3075511072425,0.0025481640522981843,0.8720201740773539,0.23664415565434313,1.0835586764633147,0.0,1180.0,
-1,0,48997382507.13765,1.0,1857.8984314228537,150456.7659251332,934528.192899877,1152.493101797203,0.002659331496332835,0.9861494392749395,0.16350154502759162,0.857143407438723,0.0,1180.0,
-1,0,45454493756.52692,1.0,2407.096881994048,135212.88874420943,866392.0087678927,838.574410057367,0.0029177222146617244,0.7951893087312604,0.20011787115594465,1.0474713616709561,0.0,1180.0,
-1,0,44349625262.957275,1.0,2225.8376687385908,142349.4769782425,741672.9991743299,947.4912176210919,0.002968369300655196,0.8229007638685166,0.23959326570702794,0.8117584672339373,0.0,1180.0,
-1,0,59316832506.307495,1.0,1892.7271504846804,149337.69214987924,708490.3035694675,1168.9818623006593,0.0031249271148966955,0.8612580594350109,0.2082448878461463,1.0028995976945962,0.0,1180.0,
-1,0,60826246565.570366,1.0,2597.9378732825726,139248.49537224474,660611.9445372522,1143.184857708518,0.003147815627289522,0.8026418683123547,0.19409529736691597,0.9579525135554627,0.0,1180.0,
-1,0,51076958991.52019,1.0,2190.2711141125483,154158.58570520885,633333.314784032,934.9260835991672,0.003148927441750572,0.9976826989318351,0.18782124105604284,0.9136741095223467,0.0,1180.0,
-1,0,53446206922.49691,1.0,2502.7134074157702,131008.28029286263,895821.3648492696,1091.8506375710967,0.0032649683399441813,0.7759963471322037,0.1981604754085333,1.0401946392542878,0.0,1180.0,
-1,0,49295954386.98787,1.0,2558.794995028338,147553.66405026763,636748.3131131514,1184.2098985432951,0.003303463483909964,0.9704004662873151,0.17251288713407203,1.0688071410927678,0.0,1180.0,
-1,0,49838650011.60724,1.0,1794.175831713967,150915.4682032397,864526.9154637842,1197.1084890555107,0.0034199644776237393,0.9741582748257909,0.2399466856227666,0.7837824398628326,0.0,1180.0,
-1,0,53516405773.12302,1.0,1764.793167294172,144571.4903325268,858827.9359377145,975.7019927621233,0.0034369625747907666,0.846445945548225,0.20785817137821194,1.0318549094611238,0.0,1180.0,
-1,0,55872876173.35138,1.0,2599.554720780659,141909.498710143,692895.4297313665,965.4176213760718,0.003614810539841208,0.8921899832685908,0.18056569644871562,0.9364854407421019,0.0,1180.0,
-1,0,43672785721.312546,1.0,2118.8125142280614,161167.81378651928,853964.4062423033,1059.3423208369613,0.003876512678428965,0.8738064650627031,0.18172252071593228,0.8208181344270356,0.0,1180.0,
-1,0,50730032455.99187,1.0,1924.1891623983463,162565.14908826997,888095.2950324336,1164.2258259464836,0.003887061332815903,0.8533947719769638,0.20712291071044833,0.7618819224981728,0.0,1180.0,
-1,0,46491947854.33147,1.0,2180.0409010239837,139155.46459752464,638074.3515137206,855.7436246277116,0.004253323017009829,0.7919570761009334,0.18965047933305798,0.9462979966866375,0.0,1180.0,
-1,0,49553957243.01936,1.0,1997.088700342307,136912.71755921544,751256.014936127,1181.3505901804456,0.004275833815010471,0.7798165248073743,0.22301685458626963,0.9249011594928469,0.0,1180.0,
-1,0,53095258474.84991,1.0,1940.727733954575,150740.55596892128,654348.9795819827,1032.8900066810597,0.004425725774950303,0.9741859687396566,0.16292059844084877,0.7619927388015664,0.0,1180.0,
-1,0,48178502480.17803,1.0,1934.7475930010487,130727.90713623073,860147.832298606,1162.3242116112033,0.0047697302983236095,0.7646050271340921,0.2181129652516098,0.8526770540458477,0.0,1180.0,
-1,0,42907269264.612595,1.0,2461.580394257419,138830.00640784338,730820.3002326677,874.3178106522064,0.0052855845496259345,0.9619842756276027,0.17960836410897574,1.0725018572960394,0.0,1180.0,
-1,0,53407123010.70144,1.0,2633.6289832255957,159040.46769725863,715596.2500115909,1177.421956563328,0.005311760849217286,0.8059014423368469,0.16850297607822373,1.0421568930151306,0.0,1180.0,
-1,0,44209434759.27141,1.0,2476.241779048879,132805.8430969239,824071.5776850091,1151.5797424155858,0.005435374645034262,0.9146721833894875,0.22644540444834524,0.8770305120728629,0.0,1180.0,
-1,0,49196892071.26517,1.0,2005.4873621976699,167590.1281978463,666762.3313208137,808.4921799843091,0.005498054175400059,0.7872706113993911,0.21294075309011185,0.8182593235711345,0.0,1180.0,
-1,0,53738932593.43913,1.0,2267.5965190393854,126888.57660418194,861892.1284527667,949.3167585696124,0.005698126155520558,0.8119849029418962,0.21657225627087479,0.8865416550899939,0.0,1180.0,
-1,0,55790966729.01263,1.0,2146.4619049127837,144133.0195240299,649770.0186330747,840.2517342174608,0.0056987138484990586,0.9531936514588024,0.2169461572094667,0.810236926312296,0.0,1180.0,
-1,0,56583208462.33574,1.0,2068.3058821113505,139762.94172089867,792074.4409476463,1037.935585501539,0.0057361644248287635,0.9504080542138921,0.185332011458629,1.0522498311969453,0.0,1180.0,
-1,0,51870471493.55276,1.0,2360.8846420107748,128252.85647994463,843977.7553335971,1093.4212937944287,0.005736701862618123,0.8478871886976028,0.18537729636071215,0.7365036491806348,0.0,1180.0,
-1,0,42636224209.30047,1.0,2415.8485280220593,170898.6499761405,661328.3968421929,871.1590386739831,0.005821233454678089,0.9508768711041061,0.22777492347428602,0.7372204007228439,0.0,1180.0,
-1,0,60699345859.489136,1.0,2623.713970369169,158063.10447999276,898211.167760053,844.9615980349342,0.005835782853861105,0.7701797949678442,0.18631254844761194,1.0078724102856418,0.0,1180.0,
-1,0,42940647458.62914,1.0,2382.471830781705,137223.59856717696,687348.988419959,804.0072814623227,0.005876579974941524,0.9304377167550217,0.22171413884377836,0.8532965635787345,0.0,1180.0,
-1,0,46616990085.17142,1.0,1836.0560810688796,168735.95024760038,733435.8904645748,938.6837036175232,0.005951173588908644,0.7875476598009303,0.20774089054923398,0.8763346777382955,0.0,1180.0,
-1,0,54722272107.99631,1.0,2166.029902277672,139253.5749914456,760722.5767884488,1199.1339221375242,0.006059638810167256,0.978908189934253,0.18548482246958267,0.8940616356594914,0.0,1180.0,
-1,0,52050238749.59367,1.0,2503.8130908640546,169692.51309665627,745174.5581814024,881.7903445460391,0.006081328778861486,0.9458315131471745,0.19076979901476288,1.001901603930421,0.0,1180.0,
-1,0,53434937473.75203,1.0,2029.6495368254416,171793.8419353147,904407.0751877213,891.3339867297176,0.00623235361435511,0.9209758139553348,0.19418737986988158,0.7771596983996611,0.0,1180.0,
-1,0,57011381324.01292,1.0,2008.3736886312486,135308.78037276227,805173.1422789509,892.2490683645984,0.006478310975526923,0.9180792248440981,0.22697055190344081,0.7486213943048127,0.0,1180.0,
-1,0,49074706915.49688,1.0,2310.8495920498863,129598.84615357751,745832.2009074768,934.5844737037572,0.006573594984942558,0.8726686207978223,0.20571083752418284,1.0131070496964376,0.0,1180.0,
-1,0,58081771023.71761,1.0,1896.7314671758568,136876.6246133074,654789.8325022196,1138.0619163906117,0.006757330878247965,0.870746823276142,0.19668970353825982,1.0184584131794068,0.0,1180.0,
-1,0,57406665943.08664,1.0,1828.179436918681,173687.04191034712,803541.5590226433,880.1743511641934,0.00690223607662499,0.8174470342879672,0.21984877636322672,1.064882804312926,0.0,1180.0,
-1,0,46014324271.86278,1.0,2614.503551016616,170831.35838741233,876880.1592623058,902.8156980234622,0.00696559334875865,0.9697503929349662,0.23042935978944395,0.8210144326062662,0.0,1180.0,
-1,0,53403192417.393745,1.0,2414.140463853359,165413.8666321536,827665.1398830776,1175.876517726215,0.007121594692029936,0.8022437705668244,0.1929318988175579,0.932792392708957,0.0,1180.0,
-1,0,42857407522.40717,1.0,2588.560914832446,126059.50196573936,734279.9771644319,830.8092250570228,0.007222271226442069,0.9204331556700754,0.167704965467257,1.0085256288689346,0.0,1180.0,
-1,0,52186582318.86385,1.0,2258.83684546192,173464.560087366,919623.8537201886,986.4559005249308,0.0073443506183410116,0.9248841336862501,0.23042290288265865,1.0395055264903144,0.0,1180.0,
-1,0,43731207684.40389,1.0,2328.0597397990896,126442.76259803005,745672.9199625102,929.7007332090865,0.0075698735861278645,0.9220304538610359,0.17014366755168114,0.9116208225907286,0.0,1180.0,
-1,0,45567442871.05639,1.0,1791.652789967527,125892.30358281516,848245.980921991,1190.8063121784435,0.007645853427167843,0.8816088143843954,0.2217221593508989,0.8917153795589388,0.0,1180.0,
-1,0,54433579788.61748,1.0,1913.5063433317584,129072.79591653438,915761.6549974789,1022.6433206522106,0.007709820700805978,0.9891368639154811,0.1616371729245249,1.0004469907681957,0.0,1180.0,
-1,0,60115921915.92182,1.0,2091.0477069285103,173074.45165105516,879219.6054259918,1040.345667605765,0.007755659589455465,0.8369013320664821,0.19721190435404262,1.0465125908998734,0.0,1180.0,
-1,0,57130311911.95892,1.0,2303.3781941962875,171981.39272848517,923235.2929657048,946.0921324816682,0.007818684439115601,0.8630880197168056,0.1994917095051239,0.7899614280370632,0.0,1180.0,
-1,0,48731300238.2881,1.0,1801.9284951771003,126002.41732490256,916661.0150101664,1039.515424401085,0.00792314576705189,0.9451924015037274,0.21636302263255586,0.8570184262332747,0.0,1180.0,
-1,0,52346223687.357506,1.0,2366.6783031120535,173912.41984023445,805097.2123538698,850.6861947362286,0.007987063653677825,0.8631387939833381,0.23921591647171994,0.8467328091584708,0.0,1180.0,
-1,0,42306027109.633484,1.0,2182.0667007433412,175950.77476206998,845422.6817598173,1077.243437790406,0.007987433982365852,0.9763281745088072,0.1721889167639742,0.9600896574882969,0.0,1180.0,
-1,0,48030784165.0066,1.0,2094.870513836138,173011.30468508232,783323.945399053,1101.9210519114722,0.00800451389463388,0.8112093883765747,0.22328078238124666,0.7903310214146043,0.0,1180.0,
-1,0,43336998163.9863,1.0,2394.481568088784,177510.96640315338,661302.9973010544,929.6581074732886,0.008036899085399295,0.9650275213043493,0.22597359603650824,0.9429049863511779,0.0,1180.0,
-1,0,58597013900.8727,1.0,2043.9711079487372,181019.4011809663,695455.6259941373,922.678062544896,0.008221642625524246,0.9276152785271378,0.20608023759931668,1.0566999935531984,0.0,1180.0,
-1,0,48098673211.738396,1.0,2545.890348142246,167679.2016129889,783456.4796359099,957.210882652162,0.008239205424322982,0.7752970958712128,0.2179032265929959,0.7582006795980091,0.0,1180.0,
-1,0,50573226607.94346,1.0,2349.8481684933968,179237.42750866924,765507.1500253868,1022.2738325478854,0.008320698885925463,0.9813039648284827,0.2362670214060706,0.9840604552194834,0.0,1180.0,
-1,0,48727450839.219376,1.0,1962.7518076350818,178758.11509372568,824528.4235792308,1090.2545598897825,0.008343641214653861,0.9246938935613347,0.1833015470958686,0.8542941825997812,0.0,1180.0,
-1,0,51848088690.78873,1.0,1834.3503147640354,126969.16384665461,749138.8491082713,1023.189901589075,0.008378008269587922,0.9098599775638574,0.19465946030738432,0.8477395073916822,0.0,1180.0,
-1,0,59477085781.733986,1.0,2638.942733789424,169764.30796934216,726447.3098742788,915.8437978981107,0.008453989180627881,0.7763667159079926,0.23620782546764976,0.91579202155275,0.0,1180.0,
-1,0,54264615048.83502,1.0,2170.9778947560308,127664.42491600086,701109.1840182676,930.1250967679914,0.008459024831155994,0.9627790837129853,0.1700037693858449,0.8165321208796863,0.0,1180.0,
-1,0,59423743598.892525,1.0,2520.385641296788,170148.22331654243,818190.5709000145,917.3272299950602,0.008559228440361723,0.7907821138845407,0.18843974097874394,0.8028578292360783,0.0,1180.0,
-1,0,52688864390.74518,1.0,2124.5030114400206,176862.32027208654,864180.6414752151,886.7145602299408,0.008587422050417438,0.8533855321656503,0.21079909927921314,1.0358101815391905,0.0,1180.0,
-1,0,46878820683.77867,1.0,2364.2560013884636,169603.78364462306,907323.74592838,978.8572663944706,0.008595541376057954,0.7882384925611104,0.19188436060962644,0.8080623435163243,0.0,1180.0,
-1,0,52142549526.9634,1.0,2057.639097810513,179510.2668604707,700645.1393523018,835.4631780731187,0.008748072263238245,0.8431781003616194,0.21894988117443373,0.9369703118289638,0.0,1180.0,
-1,0,49399560030.462364,1.0,1788.2707380666525,128067.62018945032,798956.9491955851,809.8883020002012,0.008800124873980433,0.995726383702453,0.1926374160641798,0.8800432859838279,0.0,1180.0,
-1,0,54859005553.37514,1.0,2080.6442884022795,181946.2885029675,929838.3862353517,1074.4346263665768,0.009089896609591346,0.9564267861895814,0.20102206344209328,0.755675427975604,0.0,1180.0,
-1,0,49573728888.089836,1.0,2527.081501611145,177202.00276121986,780746.9722670665,953.5850088889518,0.009092852947386248,0.8952641403465061,0.23331545920484914,0.948676110435501,0.0,1180.0,
-1,0,47702451613.08228,1.0,2393.3381227743753,174533.45951928743,657116.3514554576,1154.2891035607072,0.009176922575487073,0.8115220485399699,0.197616597730611,0.907933412091831,0.0,1180.0,
-1,0,47530391483.60066,1.0,2627.1076294779687,176714.52482621968,657477.48153287,968.2947243345803,0.009178333399764977,0.9356127719760804,0.16321518891623593,0.9561451971873578,0.0,1180.0,
-1,0,50781857180.56157,1.0,2156.7208330776675,182192.118174487,776199.4535026237,1133.3347161615823,0.009880215146442928,0.907901072645312,0.161387642158158,0.742978437615794,0.0,1180.0,
-1,0,60061505636.96964,1.0,2612.9956726396904,181969.8784629884,864704.7990940307,890.8735423116096,0.010184317402306815,0.9027998020994852,0.2135776298829962,0.8983152274549489,0.0,1180.0,
-1,0,54462831360.689705,1.0,2598.793886489622,176779.59583079652,692081.3228988715,910.2386385687995,0.010321710400224626,0.7684492339273286,0.19775230074064024,1.0292155218401577,0.0,1180.0,
-1,0,54579291017.089066,1.0,2410.3472644537137,186687.89650568133,666984.0436356482,1058.0084117793701,0.010436158266383036,0.9833721907418554,0.1777986705908842,1.0105306345681473,0.0,1180.0,
-1,0,48673207675.19001,1.0,1850.2046851098432,184733.7636786722,932090.0044301215,1141.7035979357333,0.010724035133676202,0.7843957047640536,0.1631664525792641,0.8571043111609605,0.0,1180.0,
-1,0,50497755263.88646,1.0,2580.7546788755735,180856.0728286751,685773.8225123134,1004.618740066191,0.010788082008662322,0.8278430119735937,0.17075194244338412,1.0498731890879927,0.0,1180.0,
-1,0,46116824285.77285,1.0,2164.5185034182564,184739.09804978909,811383.4957570374,1060.5378648341632,0.011038093847352947,0.7860969949179051,0.18506916100658333,0.8987539260623508,0.0,1180.0,
-1,0,45703428354.64477,1.0,2130.89557382378,185866.96036403056,819258.7074868331,1032.5451696395182,0.01115120714811419,0.7627096495135581,0.21352009103806197,0.7680418864205523,0.0,1180.0,
0,177.3080,54238078338.13002,1.0,2192.2134259559634,153605.07679977128,797970.7660662474,1046.1236422802785,0.00020515147262649294,0.8672917705650002,0.20788386505813844,0.9163454292669793,0.0,1180.0,
0,177.3080,54551204334.727615,1.0,2172.648814239095,151034.78532919817,812117.5473808775,1057.8589956595736,0.00021308604294933436,0.8429547943218016,0.2051317182357719,0.9294634914317046,0.0,1180.0,
0,177.3080,50293441239.620224,1.0,2256.765178397043,150990.31924136094,870760.2256587119,1011.8704558337155,0.00022236802185174968,0.8903132301044604,0.1833411994180585,0.9666712453401859,0.0,1180.0,
0,177.3080,60603911804.03042,1.0,2205.489124951932,154609.18357043024,862311.9008456261,1024.4045062822001,0.00022498654177662364,0.9162345097537175,0.18043645315409101,0.9375379019953725,0.0,1180.0,
0,177.3080,49653081173.28096,1.0,2121.6733396251357,151072.214045026,872256.9932442248,1055.7120176405747,0.00023608614738712954,0.8548685262583322,0.21708376770063018,0.845659134906134,0.0,1180.0,
0,177.3080,56710808307.97598,1.0,2252.3189463598355,151128.1675167546,824885.7114592115,1047.3279789395986,0.00023612920388095098,0.8441710044538673,0.19375805534647578,0.8710726816345172,0.0,1180.0,
0,177.3080,53576925096.25839,1.0,2312.1209591271554,151318.52986832245,852136.64352915,1071.1404898196497,0.000239673235009183,0.8746594627518238,0.19519203674281665,0.9079974739873806,0.0,1180.0,
0,177.3080,59278247110.49452,1.0,2438.9941588362594,148000.25941109075,751964.5893498625,1188.1585816141755,0.0002398355073323086,0.7931041348463608,0.21957687818396396,1.016931180545504,0.0,1180.0,
0,177.3080,60202619641.27612,1.0,2422.386821037035,144355.80530618283,863574.2516444924,892.8676221788869,0.00026013275010379293,0.7819156473730988,0.21939676469200867,1.0147666798694113,0.0,1180.0,
0,177.3080,60663020671.27683,1.0,2435.825172406384,152760.69109813124,909742.5186784952,831.3536704528904,0.0002660105638697289,0.9239781362206643,0.18430189704724537,0.7372011663492126,0.0,1180.0,
0,177.3080,53723170596.906586,1.0,2341.23644564523,148469.34005436854,811445.9746414569,1088.0110870805418,0.00027309447238646305,0.8377493875701181,0.1907451043927491,0.9012443140847031,0.0,1180.0,
0,177.3080,56500265199.23898,1.0,2008.9954386152476,154141.53204879293,847439.0947422835,1088.8156267227464,0.00029320481943550787,0.8805345915777509,0.19899552869450962,0.9048066492960591,0.0,1180.0,
0,177.3080,53708251316.54964,1.0,2172.2563448070605,152289.96679576888,847582.9182029248,1052.2359199102086,0.000310130105901853,0.8884381507561978,0.19455329173229177,0.9389034967022197,0.0,1180.0,
0,177.3080,56786523705.826706,1.0,2322.898551714863,150911.47634728966,835311.973085216,1050.7216820874837,0.0003169074130215625,0.8526951727183945,0.1937825745752337,0.9082733799364042,0.0,1180.0,
0,177.3080,50903434687.15814,1.0,2192.0385085146663,150538.8318270492,823483.2934595069,1024.1818391927072,0.0003269617871682248,0.8566451992013281,0.1906988305649015,0.8654544056026763,0.0,1180.0,
0,177.3080,47627956275.61541,1.0,2377.492443065077,152200.776578365,746132.6565110872,1093.6546444299229,0.0003409168977877848,0.8672749277894288,0.19998458441022093,0.951705915649893,0.0,1180.0,
0,177.3080,44876257773.9941,1.0,2329.631310763823,145695.99041083865,864718.0965167003,1143.0409049342377,0.00035887184302045317,0.802547307920106,0.18440499801887372,0.9976024859300737,0.0,1180.0,
0,177.3080,52021080884.31857,1.0,2224.6534041306145,149166.2593230162,818793.1103212347,1059.475072038635,0.0005078622211925006,0.8428826413849034,0.20024409012153796,0.8765865005404542,0.0,1180.0,
0,177.3080,53753621047.23233,1.0,1837.8165699613737,160181.96806859743,864610.2065785282,928.618545684314,0.0005806914421736832,0.935488943196117,0.2325718386288824,0.7592117273032915,0.0,1180.0,
0,177.3080,49488603078.50603,1.0,1880.9949411627135,148459.93807223917,927316.9105536111,846.4755703944556,0.0006099732988444043,0.7693190427510243,0.2376969256009375,0.7427056357642803,0.0,1180.0,
0,177.3080,46559515789.53987,1.0,2142.0962085358856,154003.93411562417,822234.5396340743,1047.0479832493518,0.0008162852891186687,0.8587882747485036,0.21114131112037599,0.8975249046684355,0.0,1180.0,
0,177.3080,48679554397.49971,1.0,2148.257184690712,152747.8093607197,803528.3334151052,1069.1397525759862,0.0008852040482821442,0.9100879912251488,0.21232136834603887,0.882594500516577,0.0,1180.0,
0,177.3080,51798137658.29437,1.0,2367.735893565353,156802.78581668372,750245.8955013091,934.355969099305,0.0008854392478550492,0.9135933178661599,0.19595421945583075,0.9483618141086478,0.0,1180.0,
0,177.3080,48945370636.95654,1.0,2056.9545112933647,150225.04836970515,745373.1241677187,1064.528617079302,0.0009022228782358107,0.8184661244996811,0.22219506588821245,0.9157618298692776,0.0,1180.0,
0,177.3080,50352128559.88002,1.0,2221.636417919366,155842.88218950137,805834.2670577364,1048.4798870247596,0.0009397145663467489,0.8941149236790813,0.19622574959236622,0.9691374338608338,0.0,1180.0,
0,177.3080,55530925775.15501,1.0,2415.910900462107,151101.6581342565,818361.4235077652,914.1959469849744,0.0009462164132085798,0.8308234801776047,0.1947283837771319,0.9482297881038808,0.0,1180.0,
0,177.3080,49106839231.05531,1.0,2219.7130799036186,152616.3517589192,758402.1332844098,1001.2193776606745,0.0010425548409984202,0.9094127327147137,0.2019015974519242,0.9137827140289168,0.0,1180.0,
0,177.3080,48678063686.20849,1.0,2135.092291938515,153331.97699063228,855291.94269003,972.8810184090746,0.0011062060603806826,0.8354152266872321,0.21824033386612704,0.83324458709197,0.0,1180.0,
0,177.3080,48012912410.048935,1.0,2007.208413129612,153205.2859654234,862067.1638334449,1080.8536696214833,0.0011142780649062384,0.9384092368440601,0.18697740884414626,0.8828104111877556,0.0,1180.0,
0,177.3080,50287383113.454575,1.0,2415.585057660114,154009.84645463343,766193.2661761979,1054.062374662457,0.0011704058231778263,0.867066972924295,0.20218032511881615,0.9207391999075015,0.0,1180.0,
0,177.3080,50976111890.09392,1.0,2203.1502336622652,156294.19326924524,798872.086901928,974.0731588945278,0.0012963556702997958,0.8739924357293005,0.1952640202327826,0.8753307216455137,0.0,1180.0,
0,177.3080,52523945252.62899,1.0,2337.8709561212463,154839.7305736011,835985.442903624,1000.1910692973036,0.0013018637565036049,0.8844964570168584,0.19435296218827391,0.9679884300226355,0.0,1180.0,
0,177.3080,45760321458.68226,1.0,2391.0567792184347,145288.56477937222,792452.9774601092,1075.3186686144295,0.0013093157512780024,0.8463826411995481,0.1971786371003868,0.881149343763181,0.0,1180.0,
0,177.3080,50016568635.42673,1.0,2163.712063276278,148803.1765020691,802976.7516824608,1020.8021596085938,0.0013603682766563088,0.8617474300627754,0.20693610948209615,0.9382977855118524,0.0,1180.0,
0,177.3080,46455116805.85712,1.0,2203.5699751917437,155094.17730202829,820669.0632739608,1034.6501452773764,0.0013877742380973006,0.8684768939163265,0.19257940730066236,0.8715405345163687,0.0,1180.0,
0,177.3080,45530278316.19972,1.0,2026.49919668897,158045.3634795337,820570.8714651586,1047.0134564161829,0.001395905902605936,0.8850328855100843,0.22078945044584442,0.9848653642958538,0.0,1180.0,
0,177.3080,52274830182.48528,1.0,2329.8278285181113,140166.09251770546,925932.0059135451,1139.8185025264124,0.0014550110436618395,0.8060006487365278,0.1925080937476942,1.0203732281788749,0.0,1180.0,
0,177.3080,53353466633.09552,1.0,2447.009113745274,155932.12949189963,824230.43124715,905.7457027000809,0.0014992594254938688,0.9077653237476442,0.18621817921468797,0.9916921265162705,0.0,1180.0,
0,177.3080,51620247892.43456,1.0,2256.5420165347214,147078.9788551226,794348.7715786437,971.2553029550602,0.001536381897786609,0.8507717053298671,0.20200886742157542,0.8864448105612495,0.0,1180.0,
0,177.3080,55226134449.91254,1.0,2512.0083530753145,146666.29073707858,843018.2575270943,1075.9359765843733,0.0016056729814295384,0.9185583482758563,0.1739262259065022,1.0303104497430966,0.0,1180.0,
0,177.3080,47188176382.02573,1.0,2326.5377312054234,143459.453211735,827361.4609250892,936.6101988163969,0.0017386880782080541,0.8323599191440965,0.2020306527008752,0.97449769644007,0.0,1180.0,
0,177.3080,52088912165.254456,1.0,2225.830672903941,148924.82186955228,779130.688054546,998.4935452325201,0.001742908314937577,0.8851280007094466,0.19211762049536207,0.9413019130569518,0.0,1180.0,
0,177.3080,49459379518.68531,1.0,2156.688107522314,157564.94232469331,720109.8230414405,932.8310474114747,0.001788500584250704,0.8322864667896266,0.20431916584843068,0.8562593012523545,0.0,1180.0,
