Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
181,31572.2570,1.91e+11,1.0,1344.2255589958359,1.39e+05,381944.99335460906,538.1554199154936,8.100194567989518e-06,0.3661611998673861,0.08454101008287329,3.568179715378288,0.0,1180.0,
182,31710.8200,1.90e+11,1.0,1346.093125596653,1.39e+05,382510.7740946008,537.8457374319489,8.099864601738628e-06,0.3665131410714919,0.08466971518531338,3.5688995731575783,0.0,1180.0,
183,31850.1100,1.90e+11,1.0,1345.168221600025,1.39e+05,382245.688403375,538.0307896993949,8.099770995829719e-06,0.36635097119235627,0.08462087467594695,3.568571605044765,0.0,1180.0,
184,31999.1160,1.90e+11,1.0,1345.168221600025,1.39e+05,382245.688403375,538.0307896993949,8.099770995829719e-06,0.36635097119235627,0.08462087467594695,3.568571605044765,0.0,1180.0,
185,32153.8640,1.90e+11,1.0,1345.168221600025,1.39e+05,382245.688403375,538.0307896993949,8.099770995829719e-06,0.36635097119235627,0.08462087467594695,3.568571605044765,0.0,1180.0,
186,32290.5030,1.90e+11,1.0,1345.168221600025,1.39e+05,382245.688403375,538.0307896993949,8.099770995829719e-06,0.36635097119235627,0.08462087467594695,3.568571605044765,0.0,1180.0,
187,32425.1960,7.79e+10,1.0,1703.6676967326657,1.24e+05,409228.68549385003,398.9215333524447,1.672741976240272e-05,0.32960602409760664,0.09865112022274689,3.6303747544394778,0.0,1180.0,
188,32518.3260,8.78e+10,1.0,1719.6878120269034,1.25e+05,416819.41950369574,411.23603783936085,3.2284921795021306e-05,0.33382701047695457,0.10205887980767964,3.6103904560925266,0.0,1180.0,
189,32571.3810,8.30e+10,1.0,1712.8880672089579,1.24e+05,405694.2903605178,399.7998398149362,2.1045006065948778e-05,0.32685764136867956,0.09875710300994464,3.615704427931075,0.0,1180.0,
190,32621.6410,8.67e+10,1.0,1721.2344041539507,1.25e+05,416488.3965227687,410.02463545459204,1.9615335119708785e-05,0.3335081283823006,0.10271284135854894,3.6046881452854747,0.0,1180.0,
191,32672.7920,9.02e+10,1.0,1691.493883962401,1.26e+05,413558.99442773906,410.8674552229752,1.6984534083706618e-05,0.3353749816023244,0.10119932246469507,3.605320790436733,0.0,1180.0,
192,32720.0760,8.95e+10,1.0,1686.0358287884956,1.26e+05,412392.11033140065,407.8035381508886,1.5699425485557276e-05,0.33414414448172164,0.10100567888580975,3.609369383535818,0.0,1180.0,
193,32773.9490,8.96e+10,1.0,1691.8240860814124,1.26e+05,412925.97306213225,409.6071721230623,1.54471131768444e-05,0.3345512518592456,0.10112164229720239,3.60733929116327,0.0,1180.0,
194,32827.0870,9.20e+10,1.0,1686.7203894091076,1.26e+05,414809.34506369487,413.604363268851,1.5164852099813903e-05,0.33730222331630816,0.1015714909729868,3.603277695818006,0.0,1180.0,
195,32876.8390,9.61e+10,1.0,1682.6582051212886,1.27e+05,418983.0866512774,421.5134920132722,1.4898530109540501e-05,0.3421826368222864,0.10279799881795162,3.5955049127352536,0.0,1180.0,
196,32922.1430,9.74e+10,1.0,1681.3205936676734,1.27e+05,419705.5006990154,423.76104106231935,1.4804461043363901e-05,0.34356181511644684,0.10302918626124555,3.593563945861786,0.0,1180.0,
197,32969.3150,9.93e+10,1.0,1678.6735692168927,1.27e+05,421439.49242755794,427.22661175175324,1.4700576883931361e-05,0.34573770695603184,0.10352437644083762,3.5905037764425196,0.0,1180.0,
198,33008.0330,1.02e+11,1.0,1675.4579605910922,1.28e+05,423935.51875906304,432.9125655182538,1.4570131780842445e-05,0.3489478509958428,0.10422378951828645,3.5860395368077036,0.0,1180.0,
199,33047.8250,1.05e+11,1.0,1672.7510135289972,1.28e+05,425539.5093018181,437.02630423975893,1.4526056334684343e-05,0.3511553322772323,0.10467326136721951,3.5831193682551516,0.0,1180.0,
200,33088.3670,1.05e+11,1.0,1671.6986447262184,1.28e+05,425374.15487584943,437.2616766736253,1.4436387375400771e-05,0.3512473959975042,0.10451782394626927,3.582539604262772,0.0,1180.0,
201,33130.7180,1.09e+11,1.0,1663.2906893944898,1.29e+05,424628.57559410215,431.4059105429454,1.3941608710674897e-05,0.35172767953384854,0.10224413516036598,3.5596036740062322,0.0,1180.0,
202,33175.9660,1.10e+11,1.0,1665.4274887539268,1.29e+05,425193.7313020405,431.9795777523712,1.3814643570660783e-05,0.3522645806378597,0.10213883683971338,3.555255424461069,0.0,1180.0,
203,33221.6870,1.11e+11,1.0,1665.6592271618783,1.29e+05,425593.5687394159,432.31178377185904,1.3770644468149679e-05,0.3528541750867199,0.10188397830922574,3.5502812316858536,0.0,1180.0,
204,33266.2820,1.12e+11,1.0,1665.1988010365617,1.29e+05,425651.3786914351,431.25969011888157,1.3743120538035545e-05,0.3530144168883606,0.10141808364904907,3.544519947624406,0.0,1180.0,
205,33304.1200,1.12e+11,1.0,1665.9711916607325,1.29e+05,425944.03660101147,431.4422710644485,1.3707044263929935e-05,0.3530625322630714,0.10157685263640191,3.544806269272745,0.0,1180.0,
206,33346.2800,1.12e+11,1.0,1666.2381043308048,1.29e+05,426331.93953262235,431.5966249883055,1.3706061782578242e-05,0.35341044151289946,0.10155012195914208,3.542408501258069,0.0,1180.0,
207,33384.3350,1.13e+11,1.0,1666.2368926416211,1.29e+05,426590.21686549764,432.3910553369851,1.367845533139067e-05,0.35367865881328986,0.1017415995352559,3.5433413073506883,0.0,1180.0,
208,33422.8570,1.13e+11,1.0,1666.6234500804449,1.29e+05,427142.57722266734,434.22767686285124,1.3639432695664181e-05,0.3542575014318947,0.10220837268747304,3.545900112976764,0.0,1180.0,
209,33460.9260,1.13e+11,1.0,1664.510958370765,1.29e+05,427283.70858888025,435.68384138658007,1.3563321153466986e-05,0.354888105570622,0.10237444056504516,3.5472590676800086,0.0,1180.0,
210,33503.9690,1.16e+11,1.0,1660.4121234056283,1.30e+05,429083.780325486,440.588451645953,1.3431952301429073e-05,0.35774186276723596,0.10297098626135204,3.545008802187212,0.0,1180.0,
211,33541.3670,1.18e+11,1.0,1658.8638081160832,1.30e+05,430159.4695130447,441.8940127057066,1.3350924016567826e-05,0.35921908073605846,0.10292726438385477,3.538843153073307,0.0,1180.0,
212,33583.0820,1.21e+11,1.0,1657.729167878971,1.30e+05,430465.0409453235,439.2149123477093,1.3201320115375316e-05,0.35973644653703163,0.1018975289319941,3.525000935220316,0.0,1180.0,
213,33632.0970,1.21e+11,1.0,1657.1001970595971,1.30e+05,430161.8532814148,438.2781175091228,1.3130925544646424e-05,0.3596405827208361,0.10157514362523364,3.5227408511746554,0.0,1180.0,
214,33679.1430,1.27e+11,1.0,1655.0691576299726,1.31e+05,432947.39940880286,441.2979475827925,1.2898270571958463e-05,0.363518897145764,0.10138967712091879,3.5056042842232946,0.0,1180.0,
215,33724.5610,1.26e+11,1.0,1655.3324132344164,1.31e+05,433399.3379262773,444.1570182762636,1.2824866089444298e-05,0.36396891816941457,0.10219650633163978,3.512812921148553,0.0,1180.0,
216,33767.0480,1.30e+11,1.0,1654.438925927822,1.31e+05,434866.9609704019,446.3612151731025,1.273974134836415e-05,0.36614243007189595,0.10223841901468872,3.5053671989587887,0.0,1180.0,
217,33806.6530,1.30e+11,1.0,1654.5694849506492,1.31e+05,435253.3685539643,447.737507619352,1.2694718722090046e-05,0.3666806042168601,0.10253389582707202,3.5067511465305956,0.0,1180.0,
218,33851.7580,1.31e+11,1.0,1655.0106172724172,1.31e+05,435853.1500069377,448.1897335145189,1.2655235429523282e-05,0.3673174289176603,0.10253836428253715,3.50354791042714,0.0,1180.0,
219,33897.1830,1.33e+11,1.0,1656.1324876268295,1.31e+05,437502.09090283565,451.59048562028477,1.259331622247752e-05,0.36928343886926274,0.10315088187717497,3.5018057606313677,0.0,1180.0,
220,33944.8780,1.36e+11,1.0,1659.5698143006027,1.32e+05,440252.0075389489,456.16921556296694,1.2541746310745244e-05,0.37203839448539056,0.10407866029947611,3.497793361181508,0.0,1180.0,
221,33995.3120,1.37e+11,1.0,1660.73227649977,1.32e+05,440739.8296184083,456.13871165467424,1.2527515960108459e-05,0.3723379674247932,0.10407258246180584,3.4950441297098864,0.0,1180.0,
222,34042.4420,1.35e+11,1.0,1659.515718739683,1.32e+05,439561.4512255361,454.2201114303439,1.2517799883555496e-05,0.37108310290498014,0.1037259892825506,3.497367073875467,0.0,1180.0,
223,34096.6560,1.35e+11,1.0,1659.7359774872552,1.32e+05,439624.9233481253,454.23420430677044,1.2517090477703956e-05,0.37109649739901474,0.10374321255740473,3.4972262666220475,0.0,1180.0,
224,34140.2740,1.36e+11,1.0,1659.7938969130569,1.32e+05,439955.6053283212,454.7113496868534,1.2510671623349546e-05,0.37151952853109926,0.10378763767774311,3.4959485334828,0.0,1180.0,
225,34192.8960,1.36e+11,1.0,1659.847552807455,1.32e+05,439930.28404160414,454.6565728770528,1.2510388245650493e-05,0.37146976862793646,0.1037876438356228,3.496085435903099,0.0,1180.0,
226,34246.2830,1.36e+11,1.0,1659.9695794188037,1.32e+05,440084.0016040023,454.80328547083064,1.251000970553417e-05,0.37164151685726143,0.10379696636211957,3.495354109623456,0.0,1180.0,
227,34299.2280,1.36e+11,1.0,1659.9712515257734,1.32e+05,440027.1732985969,454.69436717743906,1.2509088416090404e-05,0.3715624695052214,0.10378468229373278,3.49551824942471,0.0,1180.0,
228,34343.8050,1.36e+11,1.0,1659.9665480523258,1.32e+05,440169.7018178969,454.8888106937727,1.2508175567390573e-05,0.3717576228267523,0.10379560261529779,3.494865754750803,0.0,1180.0,
229,34391.4010,1.36e+11,1.0,1659.828218816177,1.32e+05,440085.14457477577,454.7991175766341,1.2506526654113144e-05,0.3716846660402253,0.10377890051173369,3.49512774059507,0.0,1180.0,
230,34435.4730,1.36e+11,1.0,1659.828218816177,1.32e+05,440085.14457477577,454.7991175766341,1.2506526654113144e-05,0.3716846660402253,0.10377890051173369,3.49512774059507,0.0,1180.0,
231,34481.4000,1.36e+11,1.0,1659.828218816177,1.32e+05,440085.14457477577,454.7991175766341,1.2506526654113144e-05,0.3716846660402253,0.10377890051173369,3.49512774059507,0.0,1180.0,
232,34526.3830,1.36e+11,1.0,1659.7214521178453,1.32e+05,440058.80293709383,454.81963743202977,1.2506415333889883e-05,0.3716813772630774,0.10377869102981735,3.4952705289996358,0.0,1180.0,
233,34579.6590,1.36e+11,1.0,1659.7214521178453,1.32e+05,440058.80293709383,454.81963743202977,1.2506415333889883e-05,0.3716813772630774,0.10377869102981735,3.4952705289996358,0.0,1180.0,
234,34628.1240,1.38e+11,1.0,1657.4509880733715,1.32e+05,441052.95079475694,456.5930341633182,1.2402158723795069e-05,0.3732879683480154,0.10372351202505736,3.4888937543473895,0.0,1180.0,
235,34680.9240,1.39e+11,1.0,1656.8738063810683,1.32e+05,441279.6325849697,457.00036168293275,1.2385952138004615e-05,0.3736588121022072,0.10370583381317652,3.4873720265197097,0.0,1180.0,
236,34730.4270,1.40e+11,1.0,1655.4971258874866,1.32e+05,441983.83218166634,458.1838900942163,1.2232757493677114e-05,0.3746894686158446,0.10369079990050029,3.483424059858229,0.0,1180.0,
237,34773.8530,1.44e+11,1.0,1651.4535828800272,1.33e+05,443349.416781595,460.84386844453707,1.2072341525972586e-05,0.37697207579287917,0.10359777797623414,3.4747588230137643,0.0,1180.0,
238,34819.2490,1.44e+11,1.0,1650.6251828382474,1.33e+05,443620.0190513711,461.3698628001475,1.2019486901622614e-05,0.37740351510717574,0.10358155309239139,3.473148159186417,0.0,1180.0,
239,34862.2330,1.46e+11,1.0,1648.7918219299142,1.33e+05,444242.1527388771,462.6051398101976,1.1993781305356448e-05,0.3784064169425774,0.10355807813033391,3.4695652983816734,0.0,1180.0,
240,34907.0220,1.46e+11,1.0,1648.7946259908,1.33e+05,444151.0520506938,462.4917865597295,1.1981012559654662e-05,0.37831644995337455,0.10354601955428339,3.4698784662643103,0.0,1180.0,
241,34952.1110,1.46e+11,1.0,1648.760115743482,1.33e+05,444120.31985495804,462.44798894006067,1.1975500886801255e-05,0.37829383245146286,0.10353957480786574,3.4699453992406846,0.0,1180.0,
242,34996.2410,1.46e+11,1.0,1648.561704878541,1.33e+05,444103.29235898657,462.4754071951374,1.1965935132256464e-05,0.3783198917955941,0.10352624351873246,3.4698334628589516,0.0,1180.0,
243,35049.5130,1.49e+11,1.0,1642.9352230909858,1.33e+05,444877.24551007914,464.842799169038,1.180341676966674e-05,0.3803626968979146,0.10330739560888172,3.4625331311735623,0.0,1180.0,
244,35095.9080,1.49e+11,1.0,1640.6684196401711,1.33e+05,444503.1692055374,464.9888767477505,1.1658732066063001e-05,0.3805367878736486,0.10315649068034843,3.4622154837614696,0.0,1180.0,
245,35140.9340,1.50e+11,1.0,1637.8965977814366,1.34e+05,444089.77804243285,465.24034136134634,1.1589031154870168e-05,0.38080264193147806,0.1029786990247257,3.461683708235026,0.0,1180.0,
246,35182.3690,1.49e+11,1.0,1637.908698921779,1.33e+05,443704.4826695161,464.7619619947429,1.1537994508141615e-05,0.3804026470291442,0.10294374260950373,3.463263192600399,0.0,1180.0,
247,35222.5080,1.50e+11,1.0,1635.7322608851082,1.34e+05,443964.04678621056,465.6393469570572,1.1499266516429825e-05,0.3811518788770172,0.10285927877399073,3.460646426082853,0.0,1180.0,
248,35272.0460,1.51e+11,1.0,1632.41132363151,1.34e+05,443883.12307659455,466.3720527651648,1.138281859428493e-05,0.38176864641537434,0.10268592036685331,3.458675815896993,0.0,1180.0,
249,35317.8490,1.53e+11,1.0,1627.771854622497,1.34e+05,444129.6950168008,467.83570207381524,1.12762606762393e-05,0.3829990875217465,0.10247685208336232,3.4544773673472644,0.0,1180.0,
250,35358.7280,1.58e+11,1.0,1616.2923157711862,1.35e+05,444644.10915435886,471.35357816589345,1.1189920365004536e-05,0.385916742219498,0.10195966908381524,3.444653706543707,0.0,1180.0,
251,35400.4870,1.57e+11,1.0,1617.5336588927653,1.35e+05,444532.5386514328,470.89466333256587,1.1182560495871503e-05,0.3855241167371424,0.10201114738016526,3.446008940208315,0.0,1180.0,
252,35446.4220,1.57e+11,1.0,1618.8424348349472,1.35e+05,444732.5257072919,470.8011562710227,1.1180863366024431e-05,0.3854242275157472,0.10209685931800996,3.4462041930148706,0.0,1180.0,
253,35496.9480,1.58e+11,1.0,1617.3810623159138,1.35e+05,444689.1927180727,471.13196461376924,1.1178581147788411e-05,0.3857133557669012,0.10202038381688519,3.4453104204587417,0.0,1180.0,
254,35543.1710,1.57e+11,1.0,1619.1639905194195,1.35e+05,444668.32587055594,470.64787836120547,1.1178024172145009e-05,0.38530759789589486,0.10210580209818614,3.44662798671171,0.0,1180.0,
255,35594.0510,1.57e+11,1.0,1618.8913648357336,1.35e+05,444645.762677292,470.69214124512735,1.1177357397312718e-05,0.3853474005327968,0.10209022958852429,3.446517932018403,0.0,1180.0,
256,35645.4790,1.57e+11,1.0,1618.5704230410145,1.35e+05,444668.97437374445,470.8028054795561,1.1177306876448628e-05,0.38543905656342414,0.10207669020810904,3.446205852445056,0.0,1180.0,
257,35696.8570,1.57e+11,1.0,1618.5704230410145,1.35e+05,444668.97437374445,470.8028054795561,1.1177306876448628e-05,0.38543905656342414,0.10207669020810904,3.446205852445056,0.0,1180.0,
258,35744.6110,1.57e+11,1.0,1618.8347507171864,1.35e+05,444640.3198812286,470.7044639318922,1.117682726025797e-05,0.3853591895780275,0.10208715509487477,3.446489724197421,0.0,1180.0,
259,35786.4330,1.57e+11,1.0,1618.8347507171864,1.35e+05,444640.3198812286,470.7044639318922,1.117682726025797e-05,0.3853591895780275,0.10208715509487477,3.446489724197421,0.0,1180.0,
260,35832.5470,1.57e+11,1.0,1618.8347507171864,1.35e+05,444640.3198812286,470.7044639318922,1.117682726025797e-05,0.3853591895780275,0.10208715509487477,3.446489724197421,0.0,1180.0,
261,35880.3210,1.57e+11,1.0,1618.7612272211477,1.35e+05,444641.29569155036,470.72646124449705,1.1176502860224014e-05,0.38537768944919065,0.1020837317725358,3.4464324894570204,0.0,1180.0,
262,35929.7750,1.57e+11,1.0,1618.7612272211477,1.35e+05,444641.29569155036,470.72646124449705,1.1176502860224014e-05,0.38537768944919065,0.1020837317725358,3.4464324894570204,0.0,1180.0,
263,35975.3380,1.57e+11,1.0,1618.1232310402913,1.35e+05,444603.19940408255,470.9910236600801,1.1151238273168727e-05,0.3856434916760778,0.10203752895017013,3.4452644462364126,0.0,1180.0,
264,36030.6070,1.57e+11,1.0,1618.1232310402913,1.35e+05,444603.19940408255,470.9910236600801,1.1151238273168727e-05,0.3856434916760778,0.10203752895017013,3.4452644462364126,0.0,1180.0,
265,36082.8210,1.57e+11,1.0,1618.1232310402913,1.35e+05,444603.19940408255,470.9910236600801,1.1151238273168727e-05,0.3856434916760778,0.10203752895017013,3.4452644462364126,0.0,1180.0,
266,36124.9910,1.57e+11,1.0,1618.1232310402913,1.35e+05,444603.19940408255,470.9910236600801,1.1151238273168727e-05,0.3856434916760778,0.10203752895017013,3.4452644462364126,0.0,1180.0,
267,36170.3630,1.57e+11,1.0,1618.1562659349424,1.35e+05,444626.2278450091,470.9889941093328,1.1150928865672563e-05,0.38563111763300084,0.10204344107624073,3.445339497509048,0.0,1180.0,
268,36216.8650,1.58e+11,1.0,1617.8419749884924,1.35e+05,444625.46660655783,471.1083574433969,1.114755195305916e-05,0.3857427976506911,0.10202480943248936,3.4448868279555134,0.0,1180.0,
269,36276.2730,1.58e+11,1.0,1617.6005952237429,1.35e+05,444639.93953396205,471.2104617548588,1.1145157958685976e-05,0.3858325962057218,0.10201294885986015,3.444546164306769,0.0,1180.0,
270,36327.8820,1.58e+11,1.0,1617.6005952237429,1.35e+05,444639.93953396205,471.2104617548588,1.1145157958685976e-05,0.3858325962057218,0.10201294885986015,3.444546164306769,0.0,1180.0,
271,36375.1340,1.58e+11,1.0,1616.3816938513146,1.35e+05,444746.6868614713,471.7087981804535,1.112600713128374e-05,0.3862473202941106,0.10196162037851769,3.443013467429055,0.0,1180.0,
272,36422.9940,1.59e+11,1.0,1614.4744096624972,1.35e+05,444918.080147504,472.49948309557635,1.1105255215778764e-05,0.38691202268629765,0.10187919333517764,3.440546662388054,0.0,1180.0,
273,36471.1800,1.62e+11,1.0,1609.9335448736515,1.35e+05,445309.02457417536,474.389406549177,1.1075901612420433e-05,0.38851640473810567,0.1016795530068828,3.4345537196138887,0.0,1180.0,
274,36523.6250,1.63e+11,1.0,1607.9485904538365,1.35e+05,445539.3267785648,475.2130375171496,1.1067862353578892e-05,0.38918218452479303,0.10160492543266259,3.4321750149875077,0.0,1180.0,
275,36575.5770,1.63e+11,1.0,1607.9485904538365,1.35e+05,445539.3267785648,475.2130375171496,1.1067862353578892e-05,0.38918218452479303,0.10160492543266259,3.4321750149875077,0.0,1180.0,
276,36626.4140,1.63e+11,1.0,1607.7743061155936,1.35e+05,445560.4389609454,475.29571380629073,1.1066698358476618e-05,0.3892549985201611,0.10159744190960598,3.4318992266125288,0.0,1180.0,
277,36678.3700,1.63e+11,1.0,1607.7743061155936,1.35e+05,445560.4389609454,475.29571380629073,1.1066698358476618e-05,0.3892549985201611,0.10159744190960598,3.4318992266125288,0.0,1180.0,
278,36727.6950,1.63e+11,1.0,1607.745142436234,1.35e+05,445565.1051937939,475.3082296741406,1.1066650513720199e-05,0.38926369430929486,0.10159664009043894,3.4318698182255045,0.0,1180.0,
279,36771.6620,1.63e+11,1.0,1607.683243867077,1.35e+05,445568.37668781274,475.337048825823,1.1065956444632007e-05,0.38929154224866724,0.10159317442730845,3.431758030371536,0.0,1180.0,
280,36814.9500,1.63e+11,1.0,1607.800877805067,1.35e+05,445577.46420069603,475.3215424164541,1.1062956514412062e-05,0.3892841229761096,0.10159903579900834,3.4317717393366696,0.0,1180.0,
281,36858.0530,1.63e+11,1.0,1608.4166386576314,1.35e+05,445596.2831646176,475.1461282498991,1.1058396980180218e-05,0.38913574052622674,0.10163276049285697,3.432337267973347,0.0,1180.0,
282,36906.6950,1.62e+11,1.0,1610.408915495003,1.35e+05,445589.6380586011,474.54238458012424,1.1052202767351824e-05,0.38864154303420395,0.10173206767495768,3.4341522728711564,0.0,1180.0,
283,36955.0670,1.62e+11,1.0,1610.023053065925,1.35e+05,445635.4815157644,474.7150233853755,1.1048434997668979e-05,0.38878583347172724,0.10171661110962418,3.433618923474738,0.0,1180.0,
284,37005.7280,1.63e+11,1.0,1608.1196580545866,1.35e+05,445830.54293637176,475.5714159741897,1.1030419995988615e-05,0.38952414543954805,0.10163324735284836,3.430824046003437,0.0,1180.0,
285,37049.1810,1.64e+11,1.0,1608.0345399845369,1.35e+05,446107.48453473666,475.9885459667621,1.100116187858174e-05,0.38990757352391947,0.10164805819737632,3.429324101972104,0.0,1180.0,
286,37092.4980,1.65e+11,1.0,1607.9320333669666,1.36e+05,446502.0033443247,476.5832417402488,1.0967209729100769e-05,0.39045895599813485,0.10166930546828959,3.427157704419393,0.0,1180.0,
287,37145.5750,1.65e+11,1.0,1607.674617479881,1.36e+05,446796.8589741286,477.0769866238761,1.0946933357498096e-05,0.39090988602651894,0.10167648012379563,3.4254032395445666,0.0,1180.0,
288,37192.2310,1.69e+11,1.0,1608.9806536173155,1.36e+05,448944.1102628956,479.6090972849326,1.076275371785586e-05,0.39356676285121556,0.10184271047130086,3.4149557980865226,0.0,1180.0,
289,37247.1660,1.70e+11,1.0,1614.4845981998237,1.36e+05,450861.2460700569,480.6453718087462,1.0710241598134335e-05,0.3948250901613763,0.10222960481510435,3.409679138590781,0.0,1180.0,
290,37296.9670,1.69e+11,1.0,1613.6698304140925,1.36e+05,450217.33211869316,479.9953869828109,1.0708559755122096e-05,0.39414878099148337,0.10215281607950649,3.412376982639877,0.0,1180.0,
291,37346.3690,1.70e+11,1.0,1615.491031509862,1.36e+05,451090.19623210374,480.63114499699856,1.0695761599635296e-05,0.3949313599948053,0.1022806233963453,3.4092207127595042,0.0,1180.0,
292,37394.4550,1.69e+11,1.0,1613.2684244298057,1.36e+05,450428.0280653449,480.38894329263974,1.0685042355067048e-05,0.39456449174561925,0.10213590700257733,3.41078212616171,0.0,1180.0,
293,37446.0760,1.70e+11,1.0,1613.7907923017037,1.36e+05,450733.687925712,480.6448229996355,1.0668278794459132e-05,0.3948819456093967,0.10217187552878376,3.409511286782076,0.0,1180.0,
294,37495.7170,1.71e+11,1.0,1613.4031757070281,1.36e+05,451166.43927793734,481.2931669618664,1.0613878239645773e-05,0.3956692083648378,0.10214706300639464,3.4064873142339165,0.0,1180.0,
295,37544.2220,1.75e+11,1.0,1615.0804259694855,1.36e+05,453532.50054448267,483.8912534836303,1.0498270398911088e-05,0.39878305774986234,0.10227889487578912,3.3942825876971803,0.0,1180.0,
296,37592.1110,1.75e+11,1.0,1613.184168283524,1.37e+05,453384.61058526614,484.16269031183174,1.043749986604687e-05,0.39920365363975713,0.10213268257231642,3.392792281409424,0.0,1180.0,
297,37638.4280,1.77e+11,1.0,1612.176716516792,1.37e+05,454022.88613215764,485.1783749854035,1.0401485202677108e-05,0.4006000688528897,0.10203973391899203,3.3874697567786956,0.0,1180.0,
298,37681.4330,1.78e+11,1.0,1612.938970929687,1.37e+05,454509.3212861321,485.5596040217033,1.0389861321587787e-05,0.4011860662975042,0.10207464580656347,3.3851617371396827,0.0,1180.0,
299,37725.5020,1.78e+11,1.0,1613.882349075754,1.37e+05,454864.24285321735,485.7643994451761,1.0383530024562323e-05,0.40144862806590037,0.10213896843845,3.38407946612639,0.0,1180.0,
300,37772.3290,1.79e+11,1.0,1613.6520827648492,1.37e+05,455018.34337349085,486.0140380656269,1.038030012864896e-05,0.40176937723046446,0.1021208846800522,3.382853544725085,0.0,1180.0,
301,37818.9250,1.79e+11,1.0,1614.3822846003513,1.37e+05,455429.142998251,486.3299316843433,1.0379647621857958e-05,0.40220875310874715,0.10216404482647601,3.381106968759341,0.0,1180.0,
302,37864.0840,1.79e+11,1.0,1613.9669015266668,1.37e+05,455211.69316782546,486.1649731564478,1.037944952886749e-05,0.4019940319523248,0.1021367946807343,3.381966457139602,0.0,1180.0,
303,37912.0140,1.79e+11,1.0,1613.9643299344405,1.37e+05,455253.20945745334,486.215450400868,1.0379388752948698e-05,0.40206410433515616,0.10213538709636201,3.3816961557108782,0.0,1180.0,
304,37969.1920,1.79e+11,1.0,1613.9643299344405,1.37e+05,455253.20945745334,486.215450400868,1.0379388752948698e-05,0.40206410433515616,0.10213538709636201,3.3816961557108782,0.0,1180.0,
305,38014.7510,1.79e+11,1.0,1613.9121907825106,1.37e+05,455217.46205287223,486.18675576781015,1.0379344780846756e-05,0.40201937670814536,0.10213322157208607,3.381871793719757,0.0,1180.0,
306,38062.6470,1.79e+11,1.0,1613.869431109606,1.37e+05,455226.16445265716,486.2080071786412,1.0379250967802111e-05,0.40204776302587886,0.1021298885091983,3.381764960443544,0.0,1180.0,
307,38108.8890,1.79e+11,1.0,1613.869431109606,1.37e+05,455226.16445265716,486.2080071786412,1.0379250967802111e-05,0.40204776302587886,0.1021298885091983,3.381764960443544,0.0,1180.0,
308,38151.7470,1.79e+11,1.0,1613.869431109606,1.37e+05,455226.16445265716,486.2080071786412,1.0379250967802111e-05,0.40204776302587886,0.1021298885091983,3.381764960443544,0.0,1180.0,
309,38199.9990,1.79e+11,1.0,1613.869431109606,1.37e+05,455226.16445265716,486.2080071786412,1.0379250967802111e-05,0.40204776302587886,0.1021298885091983,3.381764960443544,0.0,1180.0,
310,38247.7500,1.79e+11,1.0,1613.869431109606,1.37e+05,455226.16445265716,486.2080071786412,1.0379250967802111e-05,0.40204776302587886,0.1021298885091983,3.381764960443544,0.0,1180.0,
311,38294.7710,1.79e+11,1.0,1614.0342999710488,1.37e+05,455246.55459630233,486.1930233065243,1.0379226706141268e-05,0.40202499745661047,0.10214208523564342,3.3818412764236943,0.0,1180.0,
312,38342.8490,1.79e+11,1.0,1613.6962653305065,1.37e+05,455283.93971443793,486.37671589216575,1.037669049616414e-05,0.4022174802015523,0.1021157400841737,3.3811539764030867,0.0,1180.0,
